,consumer,period,eps_type1_not_buy,eps_type1_buy,eps_unif,eps_price_state_unif,state_id,action,price_id,mileage_id,price,mileage
2669,267,50,0.8669884736308062,-0.9330825609618553,0.22949152525164318,0.6457497181533479,18,0,6,3,2.5,0.01
2670,268,41,-0.4868485533616503,-0.8852081744880704,0.5890614656406931,0.7695780958349987,67,0,1,12,2.0,0.055
2671,268,42,0.16539169148335217,-1.2240327811656764,0.5153340521159103,0.26241948888153555,75,0,3,13,2.2,0.06
2672,268,43,-0.26265693492018943,1.3148402115630002,0.7155245763077606,0.5773277451012316,79,1,1,14,2.0,0.065
2673,268,44,-0.5406070743314941,1.969335121139916,0.7320132548650912,0.291211500611244,10,0,4,2,2.3,0.005
2674,268,45,2.0709714437681557,2.2510327208845293,0.6316037066343807,0.15951966853733013,16,0,4,3,2.3,0.01
2675,268,46,-0.41550429681839984,-0.5540015449324526,0.2980409687012946,0.7230902217181098,21,0,3,4,2.2,0.015
2676,268,47,0.41619017904365874,0.44385844826701476,0.860179443349962,0.10378809097050368,22,0,4,4,2.3,0.015
2677,268,48,0.9560247488771596,2.1877256152620794,0.1289331144402227,0.42472305803005106,30,0,6,5,2.5,0.02
2678,268,49,-0.10354163341855739,-0.8951473287640972,0.7043322993506327,0.4990756170982006,28,0,4,5,2.3,0.02
2679,268,50,0.6522909669274352,3.2242745573805127,0.6597546482611517,0.6619430889833589,34,0,4,6,2.3,0.025
2680,269,41,0.10230124047182215,0.0926095423630048,0.9702535114732734,0.7182235804261053,24,0,6,4,2.5,0.015
2681,269,42,-0.3546298445458124,0.4440974216133135,0.34188433385890205,0.9925685997168333,36,0,6,6,2.5,0.025
2682,269,43,-0.02114950366225348,-0.743919281404568,0.09563007698303005,0.27739059350036266,36,0,6,6,2.5,0.025
2683,269,44,1.3994160397061457,2.9653354416999482,0.7901376679715346,0.9585253966828003,33,0,3,6,2.2,0.025
2684,269,45,1.1394516184702177,-0.002148607813752121,0.5223957384639212,0.06195640103432787,41,0,5,7,2.4,0.03
2685,269,46,-0.9122682307720571,0.383177068538059,0.8899212641964415,0.28518832464610055,44,0,2,8,2.1,0.035
2686,269,47,0.408781208806248,1.1201315893370183,0.3482363924436038,0.09448803457547506,54,0,6,9,2.5,0.04
2687,269,48,-0.257068381585886,1.8947991601348926,0.2040950269699202,0.9052006946746904,54,0,6,9,2.5,0.04
2688,269,49,-0.5530471179783788,0.6782509148907536,0.16329233520167585,0.07491893379265568,53,0,5,9,2.4,0.04
2689,269,50,1.2178560935957083,-0.5129578198630108,0.8376669011073986,0.670455043762323,53,0,5,9,2.4,0.04
2690,270,41,0.18116279624485226,0.41572861072494205,0.8451912306438218,0.15209531116017538,11,0,5,2,2.4,0.005
2691,270,42,-0.3005455268186695,-1.288233861012793,0.08337650881545522,0.9383954444434424,18,0,6,3,2.5,0.01
2692,270,43,1.322145596496829,-0.2838442983778595,0.5263428323357568,0.62763655072248,15,0,3,3,2.2,0.01
2693,270,44,0.15742377077089126,2.2714724768279244,0.8969814529691589,0.2438348179826314,19,0,1,4,2.0,0.015
2694,270,45,1.310199036804195,1.5639353582426663,0.12722474747675994,0.36934414361657786,30,0,6,5,2.5,0.02
2695,270,46,4.276308387310713,-1.1699491249242273,0.12115433527913921,0.364252484088736,28,0,4,5,2.3,0.02
2696,270,47,0.2416495622561415,0.6537344167172404,0.11454222198042441,0.3622689535753997,27,0,3,5,2.2,0.02
2697,270,48,0.2427826576779842,0.5061682925053009,0.03889355514375459,0.593038084962837,27,0,3,5,2.2,0.02
2698,270,49,1.9072699262234138,0.4118047277612198,0.8898883317230419,0.6665867845564517,25,0,1,5,2.0,0.02
2699,270,50,-0.6756740129850929,0.9068591796179553,0.1970131774629098,0.42860929280211346,36,0,6,6,2.5,0.025
2700,271,41,1.5745951599962538,0.9315497975126984,0.575224798708949,0.2835812262335944,44,0,2,8,2.1,0.035
2701,271,42,1.3641977574576547,-0.09344683174398923,0.5412967766921871,0.5499861305905349,50,0,2,9,2.1,0.04
2702,271,43,0.2879984687025962,3.071352101012599,0.16377974007613327,0.6074307309838534,56,0,2,10,2.1,0.045
2703,271,44,1.2019104807277787,0.44725776378507726,0.4362948478369296,0.7340680145063827,57,0,3,10,2.2,0.045
2704,271,45,2.0208159534555876,0.9399000167910849,0.6719516695784356,0.4329108223949625,59,0,5,10,2.4,0.045
2705,271,46,-0.6225979285848526,1.6788134937405979,0.8046510093643954,0.09710534243438806,65,0,5,11,2.4,0.05
2706,271,47,1.6253781541844667,-0.27310401254871713,0.8582499879862788,0.6791899766547089,71,0,5,12,2.4,0.055
2707,271,48,0.8547718639382923,-0.2672411021975324,0.3002143286550156,0.5781903187562092,78,0,6,13,2.5,0.06
2708,271,49,-0.11758951461921942,0.27045213866950996,0.544593857977479,0.9162957212897254,78,0,6,13,2.5,0.06
2709,271,50,1.3327296895949017,1.8231347363210095,0.08682714398801117,0.8584085126153694,81,0,3,14,2.2,0.065
2710,272,41,-1.3521212280297041,0.3175648592213406,0.4011088107809514,0.016290553923986262,39,0,3,7,2.2,0.03
2711,272,42,0.03530147054778898,2.5900639574738746,0.4128941736857742,0.9007515888760185,41,0,5,7,2.4,0.03
2712,272,43,0.5480666170811976,0.640623761976844,0.5807584293268432,0.9248398346933253,42,0,6,7,2.5,0.03
2713,272,44,-0.08161712934804892,0.9542554872411236,0.03436430400748569,0.554423869006689,46,0,4,8,2.3,0.035
2714,272,45,0.516703969326346,0.3725154503475115,0.0029841358057847156,0.7728505348950224,43,0,1,8,2.0,0.035
2715,272,46,1.4695138192508534,-1.5042940207292212,0.354537506322941,0.8583380566004204,43,0,1,8,2.0,0.035
2716,272,47,-1.3155058675829179,1.6787105274286078,0.9523503770038352,0.8514845055764166,47,0,5,8,2.4,0.035
2717,272,48,0.5369527809759979,-0.43065153076890605,0.5343354612537459,0.8761196163158657,59,0,5,10,2.4,0.045
2718,272,49,-0.9515732870102194,0.033408718874898616,0.4829691484785611,0.6886945425002711,62,0,2,11,2.1,0.05
2719,272,50,0.8911801647746619,2.926171219283575,0.4315240835751767,0.5257231886450657,66,0,6,11,2.5,0.05
2720,273,41,-0.6920455697905891,-0.044057492360429364,0.28089794258109646,0.5335084383477701,26,0,2,5,2.1,0.02
2721,273,42,0.3890315961178818,1.8289900190453738,0.19445970768945375,0.9581474425833311,28,0,4,5,2.3,0.02
2722,273,43,0.3485801685672339,3.8449174071491496,0.6875183608357534,0.4221363856444891,27,0,3,5,2.2,0.02
2723,273,44,0.9629131322127945,0.16592268126449725,0.12976771022908795,0.23664345914758722,33,0,3,6,2.2,0.025
2724,273,45,-0.3766956164429019,0.518403846792356,0.6696796738820011,0.8343709997835463,33,0,3,6,2.2,0.025
2725,273,46,1.1190079500816301,0.5976201840016311,0.2000170555468339,0.3149722638749314,39,0,3,7,2.2,0.03
2726,273,47,0.03864812277663016,2.0454947127356777,0.524731373763517,0.1560113632543223,39,0,3,7,2.2,0.03
2727,273,48,1.5887600425084585,1.961391140756455,0.5477587063284958,0.9094970149282391,43,0,1,8,2.0,0.035
2728,273,49,0.30111637810139197,-0.19245472384063597,0.7685668592866041,0.9815822009656685,50,0,2,9,2.1,0.04
2729,273,50,-0.2362490281029969,2.1461972794518682,0.7159655997936217,0.8308015982524893,59,0,5,10,2.4,0.045
2730,274,41,-0.07931313730295507,0.2575397771363116,0.2805070767560218,0.3767896967258101,41,0,5,7,2.4,0.03
2731,274,42,1.3694755305422668,-0.25802362071921486,0.9736684527405182,0.16211847916878241,41,0,5,7,2.4,0.03
2732,274,43,4.197015994368535,-0.7597186966484591,0.17487133503708907,0.4035489298610275,53,0,5,9,2.4,0.04
2733,274,44,0.24294313775955736,0.4982518412425354,0.08907841529959404,0.6268144433091124,53,0,5,9,2.4,0.04
2734,274,45,0.4459430536569518,-1.2360371558892889,0.7926903278247648,0.740112356901228,51,0,3,9,2.2,0.04
2735,274,46,-0.7014280067834622,0.6235303070955924,0.34336597894067433,0.44508760982601125,59,0,5,10,2.4,0.045
2736,274,47,0.061247338880597406,1.5146816519623116,0.7542552955455221,0.6357023552411143,59,0,5,10,2.4,0.045
2737,274,48,2.1981946144536364,2.6061383127160873,0.19243912775980299,0.8357637412757011,65,0,5,11,2.4,0.05
2738,274,49,0.8632736283675246,-0.7395032877758919,0.2962793317904524,0.5768418474608745,65,0,5,11,2.4,0.05
2739,274,50,0.9740204843979374,3.7995824611625877,0.14332224908270985,0.5924688404710603,65,0,5,11,2.4,0.05
2740,275,41,-0.06965793823579097,-0.39124055938809554,0.7068621104546617,0.8283625821723702,71,0,5,12,2.4,0.055
2741,275,42,-1.328513563808372,2.2156187174754467,0.14524491005121976,0.8131422203676075,77,0,5,13,2.4,0.06
2742,275,43,0.8199351926994529,-0.4128921384429718,0.4679977437445344,0.20963377577001197,76,0,4,13,2.3,0.06
2743,275,44,0.18474712700033735,-0.006916274347648294,0.40610507300898235,0.8688526409597991,78,0,6,13,2.5,0.06
2744,275,45,0.09109648155146437,3.5528063043161677,0.6434298610021117,0.030418291819369614,78,0,6,13,2.5,0.06
2745,275,46,0.3012635918317017,3.6449250581529142,0.24354858918697608,0.7723780722958972,83,0,5,14,2.4,0.065
2746,275,47,0.26403751051463636,0.5106507957054914,0.1470179280638113,0.8798859288896483,83,0,5,14,2.4,0.065
2747,275,48,0.9584148215097128,0.2057248913540543,0.40987344774388446,0.09120320315433605,82,0,4,14,2.3,0.065
2748,275,49,0.15313927503696817,-0.5359910727436134,0.27704994444304465,0.04084983964144795,83,0,5,14,2.4,0.065
2749,275,50,-0.7286220804954252,0.05182735034168649,0.45113265038228867,0.09126974341706118,83,0,5,14,2.4,0.065
2750,276,41,-0.23454657999415437,-0.9086490094886583,0.7325736111438294,0.8537400494652859,66,0,6,11,2.5,0.05
2751,276,42,0.8355564553235547,-0.31240735892374544,0.5659684340070851,0.2269864090570678,72,0,6,12,2.5,0.055
2752,276,43,0.1568643140340169,1.8100879898129445,0.3588196508800323,0.9413311819954262,75,0,3,13,2.2,0.06
2753,276,44,1.5547631249176528,-0.17951292610082756,0.8280717044591132,0.9874679480422994,77,0,5,13,2.4,0.06
2754,276,45,2.96108800491637,3.3246523329417075,0.7357699455694445,0.2339020458666412,84,0,6,14,2.5,0.065
2755,276,46,-0.22524028452715922,-0.6226434414883787,0.5817611854950187,0.5423579746197887,90,0,6,15,2.5,0.07
2756,276,47,2.36223240780167,-0.5036403033403115,0.8928093554386687,0.9799406374801097,94,0,4,16,2.3,0.075
2757,276,48,2.0166297154377566,1.6910975441981198,0.03409942501271512,0.2134493120742188,102,0,6,17,2.5,0.08
2758,276,49,0.9034042925894662,2.693724064765513,0.3533159567623366,0.7204611628791523,98,1,2,17,2.1,0.08
2759,276,50,1.650844926244761,-0.3985193245223876,0.16886728324879619,0.19770294176905623,5,0,5,1,2.4,0.0
2760,277,41,1.007185453747646,-0.37047197197983933,0.09566848620126012,0.7935810976624728,66,0,6,11,2.5,0.05
2761,277,42,0.5705975879372339,-0.48061276109495327,0.7849279731291583,0.8291263053805724,63,0,3,11,2.2,0.05
2762,277,43,0.22680233031443353,-1.5349760667584575,0.3541930288103379,0.2528231802981177,71,0,5,12,2.4,0.055
2763,277,44,0.6674684595964028,-0.9385717837803168,0.570671109237512,0.8047781902721809,71,0,5,12,2.4,0.055
2764,277,45,-1.5562510797888542,3.631626659825794,0.7904112180028898,0.42160094480859034,75,1,3,13,2.2,0.06
2765,277,46,-0.536334020124518,1.4767407514808397,0.627006340273148,0.8262225922967665,11,0,5,2,2.4,0.005
2766,277,47,1.1131604871228151,0.6118616112431874,0.4239414632521822,0.5188407590951257,17,0,5,3,2.4,0.01
2767,277,48,1.3744691422575572,0.4129486953471342,0.18767079546200494,0.14253781523792497,18,0,6,3,2.5,0.01
2768,277,49,1.4293659820238585,0.6365909267992957,0.3270055472117265,0.2471391192331921,17,0,5,3,2.4,0.01
2769,277,50,1.3243009727972554,2.307924313694516,0.1405673443901846,0.6025047975982293,17,0,5,3,2.4,0.01
2770,278,41,0.559843222839857,3.469380231615076,0.10086039731850738,0.09206833650581125,89,0,5,15,2.4,0.07
2771,278,42,1.2469550009936714,0.6252291280204268,0.9249317923626784,0.7892177668632274,88,0,4,15,2.3,0.07
2772,278,43,1.5344264528034397,0.11995480743507951,0.2148356477984571,0.9706547957833034,99,0,3,17,2.2,0.08
2773,278,44,-0.2790472138704974,0.42882300020382114,0.4449919487054018,0.6454349417908553,99,0,3,17,2.2,0.08
2774,278,45,2.7477859141910628,0.5959014636565989,0.6700010007479559,0.1724344751953596,101,0,5,17,2.4,0.08
2775,278,46,0.8571865196286172,1.4950010342827307,0.5182846054675115,0.21292018187869222,107,0,5,18,2.4,0.085
2776,278,47,1.3404716120157247,1.0115868048242902,0.8662487118382247,0.33103138216950756,109,0,1,19,2.0,0.09
2777,278,48,0.42144479159509285,-0.7715371801331931,0.8611715989872386,0.3070013349463324,120,0,6,20,2.5,0.095
2778,278,49,-1.5285399322365945,1.8152682711159127,0.9595321832363203,0.7973565057418783,126,1,6,21,2.5,0.1
2779,278,50,-1.3966740811778595,-0.07811931799536441,0.9285020013178391,0.8371052525717998,18,0,6,3,2.5,0.01
2780,279,41,-0.5146337343403272,1.3433696854816648,0.22839030151024364,0.009690391913014462,66,0,6,11,2.5,0.05
2781,279,42,1.4874544582565756,1.9211399404756333,0.5796869254139402,0.6329342300525703,65,0,5,11,2.4,0.05
2782,279,43,-0.13362628203862306,1.0214163232787763,0.956208670466639,0.41300681272981,69,0,3,12,2.2,0.055
2783,279,44,0.8325872484498698,0.6555375927722846,0.12959602689166538,0.5683475797331824,82,0,4,14,2.3,0.065
2784,279,45,0.2673254201913082,0.10394536804592525,0.558882129020953,0.5434082036424916,81,0,3,14,2.2,0.065
2785,279,46,0.38871798374244937,1.172211622653304,0.569960240663772,0.3293924076107415,86,0,2,15,2.1,0.07
2786,279,47,0.151190475665161,-0.3478667528801661,0.4204160548720378,0.6198424447292384,92,0,2,16,2.1,0.075
2787,279,48,1.486292234119655,-0.6335737902127676,0.3538295314828339,0.43011032346424305,96,0,6,16,2.5,0.075
2788,279,49,3.471854078548537,2.1686295288040878,0.16507935470957202,0.7412493014804722,96,0,6,16,2.5,0.075
2789,279,50,-0.07014970220442138,-0.9439182944683656,0.44920667922673363,0.6722502189266335,95,0,5,16,2.4,0.075
2790,280,41,0.07071063033023325,0.8705801998404178,0.38089466490537727,0.7254516683025947,114,0,6,19,2.5,0.09
2791,280,42,-0.37530385771382446,0.10142770829604522,0.8138104207649883,0.8740684086383085,114,0,6,19,2.5,0.09
2792,280,43,0.14290975588965316,0.02622938898328274,0.8098105156478365,0.5312228775787429,120,0,6,20,2.5,0.095
2793,280,44,5.382730309957415,1.646801217442372,0.6638051063508013,0.23370844942281632,126,0,6,21,2.5,0.1
2794,280,45,-1.185486936178593,-0.779294441673896,0.5173265240949356,0.7691160192768725,126,0,6,21,2.5,0.1
2795,280,46,0.69492826750709,1.8159083274202297,0.5465346958935009,0.4098927355191847,126,0,6,21,2.5,0.1
2796,280,47,0.2046461193487774,1.4965670961175797,0.8197188351007372,0.9478182919222203,126,0,6,21,2.5,0.1
2797,280,48,-0.8828704273837791,-1.2563928523106647,0.2929727035414571,0.8055497762341439,126,0,6,21,2.5,0.1
2798,280,49,0.23788745749429566,-0.4173881345084515,0.3381471666071044,0.1372941745101438,124,0,4,21,2.3,0.1
2799,280,50,0.5024246693781879,1.6511679665393886,0.057193182073249305,0.0009228399281580035,123,0,3,21,2.2,0.1
2800,281,41,3.3067192350908976,0.6309253268767325,0.4242642023095261,0.9384067691115439,18,0,6,3,2.5,0.01
2801,281,42,0.5470374707513379,-0.20338498700436278,0.7284191487247741,0.4960584627163013,18,0,6,3,2.5,0.01
2802,281,43,0.8425933106885539,0.7814954224355085,0.10208203966586227,0.23497643440824623,24,0,6,4,2.5,0.015
2803,281,44,4.355655663287599,0.947449911614541,0.5908873171974345,0.7370243868313184,22,0,4,4,2.3,0.015
2804,281,45,3.813679602180333,-0.9669939511798932,0.8904389847015884,0.6832115492174777,27,0,3,5,2.2,0.02
2805,281,46,-0.02236228270316308,0.14753225667201206,0.6601345152227767,0.8728044050445436,36,0,6,6,2.5,0.025
2806,281,47,-1.0859701635298198,-1.3110976893266881,0.6604464049686826,0.6532083361482054,41,0,5,7,2.4,0.03
2807,281,48,4.929524824204335,-0.6096170461036223,0.7739670822353474,0.08981371005302041,47,0,5,8,2.4,0.035
2808,281,49,0.788466849942084,-0.3064403001572828,0.1888561069223691,0.026739251146321696,53,0,5,9,2.4,0.04
2809,281,50,1.1564511165030136,-1.0455866071672835,0.4703337867259634,0.13465068777996936,53,0,5,9,2.4,0.04
2810,282,41,-0.977335351001795,2.5226275068171002,0.3719077387949803,0.5079940541191108,42,0,6,7,2.5,0.03
2811,282,42,1.7809046972426326,1.3006932709992318,0.15031871309921163,0.27323552906290605,42,0,6,7,2.5,0.03
2812,282,43,-0.5365269388077031,0.5048923594029681,0.3690743168437428,0.7726593786887596,41,0,5,7,2.4,0.03
2813,282,44,1.086852239695552,-0.6296494586394069,0.6308503929958716,0.3161058884299669,41,0,5,7,2.4,0.03
2814,282,45,2.519163386618563,1.072233964245623,0.6785383481898234,0.3381382672559441,47,0,5,8,2.4,0.035
2815,282,46,1.8374312290706998,0.9364826177651054,0.8076486912639987,0.18571926407692518,53,0,5,9,2.4,0.04
2816,282,47,0.42699507158602124,-0.3948946768457989,0.22912171132445602,0.5735870380913576,59,0,5,10,2.4,0.045
2817,282,48,0.9840085785532185,3.7984705920053257,0.9931773033407482,0.9074567408017012,59,0,5,10,2.4,0.045
2818,282,49,0.08448304821695876,-0.1308964482037707,0.0957264265524349,0.6616363095490148,72,0,6,12,2.5,0.055
2819,282,50,0.8901699472338368,-0.6032643182512405,0.8911085478283725,0.3086949295917387,69,0,3,12,2.2,0.055
2820,283,41,0.6190342157498601,2.5138873061030753,0.5400764850425058,0.8744556185043512,13,0,1,3,2.0,0.01
2821,283,42,-1.671511157550633,0.05055875035843022,0.9394970435831383,0.6243490961677236,20,0,2,4,2.1,0.015
2822,283,43,-0.9431946723238837,-0.18294623573181318,0.6736884922405586,0.3740195607710898,33,0,3,6,2.2,0.025
2823,283,44,-0.6414260125348843,1.9473579265165,0.02671024378656306,0.532707244188114,39,0,3,7,2.2,0.03
2824,283,45,2.5762034463976757,1.400358998026354,0.599984661687397,0.8456449922693899,37,0,1,7,2.0,0.03
2825,283,46,0.7426263356743357,2.259033115955616,0.005097841101842304,0.4588842173177762,45,0,3,8,2.2,0.035
2826,283,47,1.144497153508401,0.4503122410082491,0.532950029116794,0.049862215498501894,43,0,1,8,2.0,0.035
2827,283,48,2.1986235000476784,1.8559341668896994,0.37709633991051106,0.6105896662345323,49,0,1,9,2.0,0.04
2828,283,49,0.48100674886977485,-0.16613870293215266,0.4023191006146972,0.5733392775515864,53,0,5,9,2.4,0.04
2829,283,50,1.393984693832259,0.18306783770612406,0.49270015662558764,0.8866798331839317,54,0,6,9,2.5,0.04
2830,284,41,0.24034803740900315,-0.56549211911554,0.08145424322099315,0.3231615113348122,65,0,5,11,2.4,0.05
2831,284,42,0.6829418589968782,0.25070686441357526,0.7209447979722572,0.8263139059351149,63,0,3,11,2.2,0.05
2832,284,43,-0.6906229054653982,0.44057981564070164,0.1978380168676127,0.23887894558997902,70,0,4,12,2.3,0.055
2833,284,44,0.07470317081847504,2.230561938862032,0.07322284496943676,0.7607917339561299,69,0,3,12,2.2,0.055
2834,284,45,0.19068527631173451,1.233065080983124,0.40522714301241813,0.7827969618239364,68,0,2,12,2.1,0.055
2835,284,46,2.3916313479143723,2.047841286127426,0.9414573703269312,0.20423499687935087,72,0,6,12,2.5,0.055
2836,284,47,2.5849366706865977,0.8050502964448332,0.13378265535512468,0.4972665625854109,83,0,5,14,2.4,0.065
2837,284,48,2.1260408552083248,2.065658742386839,0.20909860841132222,0.4094761910723128,82,0,4,14,2.3,0.065
2838,284,49,0.3502673449870762,0.37031931873603935,0.5542390065921048,0.03635209613065371,82,0,4,14,2.3,0.065
2839,284,50,0.766592067480531,0.5800287095194031,0.38139124711047034,0.22496307045502661,86,0,2,15,2.1,0.07
2840,285,41,0.10672610123044791,3.009903695798775,0.10010641780768392,0.8875187113381691,17,0,5,3,2.4,0.01
2841,285,42,0.6393965197381902,-0.719898177980304,0.4427717775007638,0.09863752762719147,16,0,4,3,2.3,0.01
2842,285,43,0.36805329545038135,0.6744206903933717,0.9977691498762068,0.7422324035474539,17,0,5,3,2.4,0.01
2843,285,44,3.2886318632780482,-0.44391036774366793,0.9205224205639506,0.9133673521533833,30,0,6,5,2.5,0.02
2844,285,45,-0.9132321348319988,-1.2202519890230477,0.8133483134148479,0.9262977692418343,40,0,4,7,2.3,0.03
2845,285,46,-0.08733062056440796,0.3002159086654711,0.29958317920544864,0.4131711525029139,47,0,5,8,2.4,0.035
2846,285,47,-0.6944620126373225,-0.5382208682742131,0.7632754451718039,0.7105807230093323,47,0,5,8,2.4,0.035
2847,285,48,1.5391020924448173,-1.0956904247139367,0.9616573058909468,0.9874056016161404,53,0,5,9,2.4,0.04
2848,285,49,-0.3726038873801118,0.5262776204013607,0.7842238429413502,0.6143651987307728,65,0,5,11,2.4,0.05
2849,285,50,-0.14960397633811484,0.029073007171089862,0.6034935623029974,0.3355398768223006,71,0,5,12,2.4,0.055
2850,286,41,-1.047893734425193,-1.1892217762998143,0.949752687423961,0.2941337059193798,98,0,2,17,2.1,0.08
2851,286,42,0.19726436617592955,-0.5435065328177332,0.7804412559394005,0.3322231887533351,112,0,4,19,2.3,0.09
2852,286,43,0.8491411382568778,-0.15855340013512373,0.5100824545193526,0.8707019095900103,119,0,5,20,2.4,0.095
2853,286,44,-0.8538737628506241,-0.960240813810806,0.9137758730783877,0.54430531954362,121,1,1,21,2.0,0.1
2854,286,45,0.6511367617471409,0.31259202885055304,0.04650523394901329,0.43841700369124126,14,0,2,3,2.1,0.01
2855,286,46,-0.3725493855178067,0.07765824962698384,0.30133685435366364,0.10900701971270066,13,0,1,3,2.0,0.01
2856,286,47,-0.9885088797865376,0.12441000716231874,0.8322767418504409,0.7469116208636377,17,0,5,3,2.4,0.01
2857,286,48,0.5664163214211041,0.7076559361763458,0.678876067408924,0.31701306135650864,24,0,6,4,2.5,0.015
2858,286,49,0.4577556742256958,2.0684177403683,0.03441237260120045,0.17538816129419954,29,0,5,5,2.4,0.02
2859,286,50,2.237035568459988,-0.9661065071466548,0.23665436392423933,0.26380958740132576,26,0,2,5,2.1,0.02
2860,287,41,-0.2649471640450637,0.28700900991278006,0.09113672499356706,0.06470741962414384,66,0,6,11,2.5,0.05
2861,287,42,-0.2637373312253562,0.5145268177550775,0.2818414043247883,0.652327057392317,63,0,3,11,2.2,0.05
2862,287,43,-0.139030690731794,0.736012932889347,0.4788919354934491,0.4709319035932312,64,0,4,11,2.3,0.05
2863,287,44,-0.5034720782616945,1.6011979133778442,0.35467721877758795,0.058364682349949404,66,0,6,11,2.5,0.05
2864,287,45,1.7570246565916043,-0.5775241772624838,0.4949534141871593,0.6587805592262989,66,0,6,11,2.5,0.05
2865,287,46,1.1570212945813128,0.8359293066226386,0.4681265854737545,0.6092770760671241,66,0,6,11,2.5,0.05
2866,287,47,-0.09031189582065599,0.9252753990810023,0.2751948417689152,0.13279464755789017,66,0,6,11,2.5,0.05
2867,287,48,2.786673382969131,3.6171567291592135,0.17027782879093756,0.07508328186666702,66,0,6,11,2.5,0.05
2868,287,49,0.009087958065721812,1.9853220319875733,0.8762778511047099,0.454903845708861,65,0,5,11,2.4,0.05
2869,287,50,1.1908968584994373,0.3205498026789138,0.5635126961724144,0.29692406468220855,72,0,6,12,2.5,0.055
2870,288,41,0.3720225351025638,0.380441484272151,0.4562264497312699,0.19590552853742127,50,0,2,9,2.1,0.04
2871,288,42,-1.116883201272459,1.8118601024653054,0.9978700292341177,0.6856317613165333,54,0,6,9,2.5,0.04
2872,288,43,0.8007165903779405,1.939027443582231,0.7244266861235263,0.27381494852688404,66,0,6,11,2.5,0.05
2873,288,44,1.1117601481547603,1.5299207596068571,0.8087991310568912,0.3401564889590001,72,0,6,12,2.5,0.055
2874,288,45,1.0750820476130922,-0.3170629360400723,0.027234109813743745,0.5795486901438606,78,0,6,13,2.5,0.06
2875,288,46,0.16197092326989218,0.7781433534138371,0.058082241199206575,0.4085340208303848,74,0,2,13,2.1,0.06
2876,288,47,2.400466018497655,0.6878030599704156,0.33797334703240034,0.18650533877985453,74,0,2,13,2.1,0.06
2877,288,48,0.24175574739859496,0.7160118008829833,0.5718308536471899,0.18565734974319104,77,0,5,13,2.4,0.06
2878,288,49,0.8773154408478862,-0.5117032199478279,0.8451584561363877,0.9800144546099206,81,0,3,14,2.2,0.065
2879,288,50,-1.0995646036421023,2.068855237716039,0.5069181634590789,0.7465378797131518,89,0,5,15,2.4,0.07
2880,289,41,-0.40028927885255644,-0.29923514926586886,0.7878099543334158,0.010686056143517031,60,0,6,10,2.5,0.045
2881,289,42,1.3906880715973593,1.0122130691458477,0.3224327209360164,0.5195837354228596,66,0,6,11,2.5,0.05
2882,289,43,-0.5490288449025345,0.4380231472070813,0.9823677175386349,0.8116837061416836,66,0,6,11,2.5,0.05
2883,289,44,3.6370190251041326,-0.28658151759994505,0.432695458113012,0.40256787159613705,78,0,6,13,2.5,0.06
2884,289,45,-0.2965637445535883,-0.6554863608777021,0.6932918384314207,0.2010755695312959,78,0,6,13,2.5,0.06
2885,289,46,-0.7721677291730108,-0.32339013375679604,0.4479594385469252,0.1273517303527465,83,0,5,14,2.4,0.065
2886,289,47,-0.9022822482446919,3.6181629353799893,0.7791865394465552,0.8551896658949143,84,1,6,14,2.5,0.065
2887,289,48,1.2444495486235465,-0.15361049685391032,0.006317617429624667,0.05025130103355524,12,0,6,2,2.5,0.005
2888,289,49,0.5230290393601976,-0.14795124193532896,0.6938533758038052,0.8898546252369666,7,0,1,2,2.0,0.005
2889,289,50,-1.0136129855652571,1.3530364752891426,0.05246522651446661,0.14149576158776966,16,0,4,3,2.3,0.01
2890,290,41,0.3794958241325577,-0.2883882873909813,0.08655547255329654,0.18700120380980179,100,0,4,17,2.3,0.08
2891,290,42,0.6538829067088877,-1.244374479511924,0.6964365292998868,0.8986477597254602,98,0,2,17,2.1,0.08
2892,290,43,1.3618381481019326,-0.5966791653666949,0.6714826294888439,0.027075214021899274,106,0,4,18,2.3,0.085
2893,290,44,0.6213586682839239,-0.26309523045124816,0.7672796604387869,0.5743897621888818,112,0,4,19,2.3,0.09
2894,290,45,0.10063255311797714,0.752908752001634,0.7127565457080474,0.06270202752615628,118,0,4,20,2.3,0.095
2895,290,46,-0.02770398523979941,0.04934373863791802,0.9987018749812112,0.7125121591010193,124,0,4,21,2.3,0.1
2896,290,47,2.054930677519883,0.009416204090134604,0.23393236066031242,0.20188291255231905,126,0,6,21,2.5,0.1
2897,290,48,0.39453363827321186,-0.3392337182163901,0.26505477412191814,0.5463292361195922,124,0,4,21,2.3,0.1
2898,290,49,1.674380522617959,-0.7154160694268082,0.613135144759859,0.2550274628473611,123,0,3,21,2.2,0.1
2899,290,50,0.7259808957036221,0.7402523947799363,0.19309197205125883,0.19412732343078332,124,0,4,21,2.3,0.1
2900,291,41,1.9272221143456023,-0.11644504851286504,0.5920230643622797,0.8179275802243611,98,0,2,17,2.1,0.08
2901,291,42,0.7706244955827414,2.1124344485791577,0.7120500839698083,0.21152100240725857,105,1,3,18,2.2,0.085
2902,291,43,-0.9858240656279914,0.5988718580268705,0.04461619165990216,0.23435035924296466,10,0,4,2,2.3,0.005
2903,291,44,3.7678862083536315,-0.17658636266585775,0.8047525797902041,0.11578851234423637,7,0,1,2,2.0,0.005
